x,y,z,sdf,value,region
1.101628,0.726834,-0.378031,-0.17425,0.264582,wave_shell
-0.356116,-1.418629,-0.421901,0.029427,0.066054,wave_shell
-0.754598,1.395567,-0.46084,0.206256,0.000417,wave_shell
1.569635,-0.543756,-0.485884,0.313165,0.087772,wave_shell
-1.533664,-0.6632,-0.492126,0.327831,0.301365,wave_shell
0.661541,1.47732,-0.480023,0.254244,0.575786,wave_shell
0.480314,-1.446446,-0.455074,0.120341,0.826998,wave_shell
-1.237746,0.690004,-0.425998,-0.031394,0.978073,wave_shell
1.292329,0.306779,-0.401994,-0.157311,0.982749,wave_shell
-0.718488,-1.059059,-0.389932,-0.225754,0.839596,wave_shell
-0.185509,1.265672,-0.392363,-0.225967,0.592451,wave_shell
1.021775,-0.832429,-0.406936,-0.170077,0.316996,wave_shell
-1.372862,-0.07971,-0.427418,-0.08776,0.097582,wave_shell
0.993439,1.022117,-0.44593,-0.015448,0.001395,wave_shell
-0.042744,-1.446487,-0.455701,0.016336,0.057888,wave_shell
-0.934751,1.082933,-0.453418,-0.006589,0.249761,wave_shell
1.371173,-0.161273,-0.440423,-0.077219,0.518259,wave_shell
-1.067149,-0.769202,-0.422342,-0.169639,0.781165,wave_shell
0.256111,1.234144,-0.407263,-0.247665,0.957976,wave_shell
0.63406,-1.064973,-0.403028,-0.277057,0.994553,wave_shell
-1.213038,0.364833,-0.414508,-0.237377,0.879697,wave_shell
1.20827,0.582879,-0.441753,-0.129635,0.648579,wave_shell
-0.536473,-1.344359,-0.479624,0.02277,0.371968,wave_shell
-0.551254,1.455969,-0.519088,0.180237,0.13456,wave_shell
1.463101,-0.738112,-0.54979,0.298454,0.009048,wave_shell
-1.605852,-0.45205,-0.563151,0.341664,0.03386,wave_shell
0.860782,1.389069,-0.555026,0.293647,0.201398,wave_shell
0.286559,-1.515632,-0.527094,0.16302,0.460363,wave_shell
-1.13318,0.847767,-0.486543,-0.01881,0.731463,wave_shell
1.277661,0.127323,-0.444103,-0.206427,0.931693,wave_shell
-0.7876,-0.880362,-0.411029,-0.353284,0.999747,wave_shell
-0.013332,1.130951,-0.395915,-0.424783,0.914792,wave_shell
0.781621,-0.833285,-0.402314,-0.407662,0.702839,wave_shell
-1.204441,0.091411,-0.427873,-0.312949,0.428784,wave_shell
1.026683,0.806531,-0.46521,-0.17172,0.176534,wave_shell
-0.228711,-1.388198,-0.504261,-0.025144,0.023318,wave_shell
-0.811734,1.243462,-0.535352,0.088048,0.016046,wave_shell
1.474715,-0.377852,-0.552031,0.142773,0.15694,wave_shell
-1.336791,-0.714411,-0.552813,0.134105,0.402864,wave_shell
0.48983,1.391979,-0.541308,0.077244,0.678526,wave_shell
0.558144,-1.308201,-0.524734,0.001175,0.899531,wave_shell
-1.254958,0.569334,-0.511327,-0.061781,0.998218,wave_shell
1.292744,0.422284,-0.507488,-0.087069,0.944378,wave_shell
-0.674838,-1.196777,-0.515606,-0.066081,0.754494,wave_shell
-0.319643,1.37636,-0.533259,-0.008816,0.4867,wave_shell
1.204063,-0.825467,-0.554043,0.059779,0.222978,wave_shell
-1.478194,-0.209297,-0.569773,0.108521,0.044064,wave_shell
0.949244,1.153623,-0.573341,0.11093,0.004728,wave_shell
0.077224,-1.452464,-0.561303,0.054791,0.11701,wave_shell
-0.984597,0.966357,-0.535333,-0.052755,0.346535,wave_shell
1.285999,-0.044281,-0.502059,-0.18633,0.623039,wave_shell
-0.913182,-0.780486,-0.471274,-0.309376,0.861876,wave_shell
0.139728,1.140028,-0.453053,-0.385018,0.989936,wave_shell
0.665798,-0.933256,-0.454664,-0.387392,0.968017,wave_shell
-1.173072,0.249412,-0.478213,-0.309914,0.802832,wave_shell
1.117291,0.657847,-0.519791,-0.167916,0.544948,wave_shell
-0.414205,-1.353222,-0.570393,0.005207,0.273305,wave_shell
-0.656349,1.377701,-0.618367,0.167222,0.071057,wave_shell
1.485137,-0.601067,-0.652663,0.278861,0.000109,wave_shell
-1.523504,-0.568342,-0.665917,0.314701,0.082179,wave_shell
0.725118,1.420074,-0.65644,0.26987,0.292141,wave_shell
0.404396,-1.463911,-0.628547,0.160692,0.565727,wave_shell
-1.204097,0.754312,-0.591122,0.019187,0.819193,wave_shell
1.304974,0.240142,-0.554912,-0.116749,0.974957,wave_shell
-0.759248,-1.004605,-0.529365,-0.21443,0.985344,wave_shell
-0.116052,1.225096,-0.52,-0.25535,0.847176,wave_shell
0.92078,-0.831882,-0.527076,-0.239409,0.602745,wave_shell
-1.278716,-0.008836,-0.545942,-0.183302,0.326868,wave_shell
0.971327,0.902238,-0.568897,-0.113801,0.103984,wave_shell
-0.109783,-1.358651,-0.587922,-0.058249,0.002308,wave_shell
-0.845993,1.087799,-0.597405,-0.035387,0.052959,wave_shell
1.348468,-0.228928,-0.595955,-0.049431,0.240433,wave_shell
-1.125533,-0.726944,-0.586757,-0.08924,0.507349,wave_shell
0.331207,1.266926,-0.576346,-0.132728,0.772014,wave_shell
0.604168,-1.143895,-0.572224,-0.154994,0.953427,wave_shell
-1.228839,0.439171,-0.580117,-0.137452,0.996068,wave_shell
1.241432,0.522513,-0.601753,-0.074958,0.886889,wave_shell
-0.589591,-1.282939,-0.633935,0.021442,0.659306,wave_shell
-0.453659,1.412094,-0.669221,0.127088,0.38297,wave_shell
1.337259,-0.762675,-0.698044,0.210872,0.14245,wave_shell
-1.522951,-0.345865,-0.711626,0.244774,0.011354,wave_shell
0.876499,1.265222,-0.704783,0.212804,0.029799,wave_shell
0.199374,-1.45936,-0.677741,0.116544,0.192138,wave_shell
-1.058497,0.879666,-0.636373,-0.024486,0.448689,wave_shell
1.26998,0.06131,-0.590747,-0.177798,0.720941,wave_shell
-0.832915,-0.840396,-0.55241,-0.306794,0.925579,wave_shell
0.044487,1.131465,-0.531204,-0.38086,0.999984,wave_shell
0.729847,-0.862416,-0.532558,-0.38371,0.921389,wave_shell
-1.1646,0.14851,-0.556061,-0.317528,0.713847,wave_shell
1.022573,0.722017,-0.595721,-0.20178,0.440868,wave_shell
-0.285539,-1.311506,-0.641805,-0.067152,0.185984,wave_shell
-0.716038,1.229805,-0.683691,0.053433,0.02719,wave_shell
1.409958,-0.439104,-0.712839,0.13399,0.013072,wave_shell
-1.352707,-0.636364,-0.725012,0.162089,0.147949,wave_shell
0.561882,1.369075,-0.721102,0.141085,0.390547,wave_shell
0.497712,-1.354309,-0.706359,0.087475,0.666634,wave_shell
-1.243331,0.642535,-0.688353,0.024469,0.891734,wave_shell
1.317173,0.356954,-0.674337,-0.02605,0.996972,wave_shell
-0.720866,-1.138326,-0.668882,-0.050567,0.950151,wave_shell
-0.237581,1.327406,-0.67254,-0.047754,0.765599,wave_shell
1.081792,-0.825906,-0.681925,-0.027984,0.499785,wave_shell
-1.367616,-0.122824,-0.691155,-0.00883,0.234038,wave_shell
0.925237,1.014122,-0.694156,-0.008152,0.049665,wave_shell
0.002747,-1.352498,-0.687038,-0.037122,0.003074,wave_shell
-0.888534,0.965982,-0.669757,-0.095524,0.108516,wave_shell
1.256502,-0.107701,-0.646474,-0.170911,0.333729,wave_shell
-0.960905,-0.739812,-0.624487,-0.241952,0.60981,wave_shell
0.20372,1.1655,-0.612037,-0.284932,0.852294,wave_shell
0.637968,-0.998423,-0.615673,-0.28137,0.986999,wave_shell
-1.181043,0.314918,-0.638003,-0.224339,0.972717,wave_shell
1.143955,0.59708,-0.676574,-0.121458,0.813819,wave_shell
-0.469097,-1.292641,-0.724229,0.006424,0.558919,wave_shell
-0.558745,1.34584,-0.770894,0.130528,0.285996,wave_shell
1.375597,-0.640319,-0.806273,0.221877,0.078541,wave_shell
-1.469687,-0.464265,-0.822641,0.259169,0.000015,wave_shell
0.761383,1.319989,-0.816943,0.234471,0.074437,wave_shell
0.318548,-1.435045,-0.791556,0.155111,0.279037,wave_shell
-1.141359,0.79896,-0.753532,0.041276,0.551229,wave_shell
1.300461,0.171207,-0.71256,-0.079852,0.807748,wave_shell
-0.799199,-0.952184,-0.678286,-0.181626,0.970129,wave_shell
-0.052029,1.199152,-0.657776,-0.244872,0.988705,wave_shell
0.839674,-0.84036,-0.653872,-0.262244,0.857796,wave_shell
-1.201532,0.053114,-0.664873,-0.238887,0.617448,wave_shell
0.946413,0.793041,-0.685557,-0.189419,0.341177,wave_shell
-0.167023,-1.260733,-0.709163,-0.132418,0.113487,wave_shell
-0.746265,1.067934,-0.729646,-0.084245,0.004017,wave_shell
1.290235,-0.287508,-0.743507,-0.0542,0.046249,wave_shell
-1.151568,-0.662985,-0.750609,-0.04245,0.227261,wave_shell
0.401266,1.26666,-0.753789,-0.041234,0.491689,wave_shell
0.560045,-1.205714,-0.757442,-0.038774,0.758657,wave_shell
-1.23532,0.514043,-0.765587,-0.024445,0.946516,wave_shell
1.276532,0.462073,-0.78011,0.006592,0.997813,wave_shell
-0.642265,-1.228082,-0.799766,0.050895,0.896864,wave_shell
-0.363573,1.367997,-0.820318,0.097229,0.674544,wave_shell
1.209473,-0.774213,-0.835764,0.129915,0.398846,wave_shell
-1.416451,-0.246394,-0.840281,0.133965,0.154085,wave_shell
0.86389,1.120173,-0.830259,0.100334,0.01511,wave_shell
0.115642,-1.362204,-0.805764,0.029583,0.02442,wave_shell
-0.957937,0.882578,-0.770935,-0.067252,0.179164,wave_shell
1.233528,-0.003512,-0.733161,-0.170961,0.432017,wave_shell
-0.868611,-0.791182,-0.701253,-0.258969,0.705658,wave_shell
0.102881,1.135154,-0.683135,-0.31127,0.916409,wave_shell
0.688654,-0.903543,-0.68373,-0.315746,0.999827,wave_shell
-1.145942,0.206067,-0.703656,-0.271325,0.930407,wave_shell
1.029477,0.65076,-0.739101,-0.188116,0.72938,wave_shell
-0.337053,-1.239732,-0.782885,-0.08454,0.458218,wave_shell
-0.619052,1.200289,-0.826383,0.017619,0.199832,wave_shell
1.316027,-0.484862,-0.861733,0.098769,0.033228,wave_shell
-1.325518,-0.542743,-0.883687,0.14608,0.009343,wave_shell
0.613043,1.30038,-0.890613,0.155852,0.135477,wave_shell
0.421659,-1.357842,-0.88442,0.133177,0.373061,wave_shell
-1.202516,0.701464,-0.869527,0.089245,0.649454,wave_shell
1.326496,0.28767,-0.851244,0.037296,0.880151,wave_shell
-0.764926,-1.081471,-0.83414,-0.011428,0.994623,wave_shell
-0.163178,1.287994,-0.820876,-0.050477,0.957875,wave_shell
0.97548,-0.826896,-0.81184,-0.079001,0.781146,wave_shell
-1.262947,-0.048626,-0.805633,-0.100496,0.518468,wave_shell
0.888682,0.879336,-0.800139,-0.120127,0.250146,wave_shell
-0.060572,-1.233792,-0.793793,-0.141681,0.058208,wave_shell
-0.778395,0.938194,-0.786536,-0.165275,0.001327,wave_shell
1.193076,-0.163986,-0.780143,-0.186653,0.096888,wave_shell
-0.983537,-0.680172,-0.777773,-0.198317,0.315675,wave_shell
0.266461,1.168895,-0.782901,-0.192111,0.590806,wave_shell
0.602112,-1.057736,-0.797992,-0.162378,0.838177,wave_shell
-1.190523,0.383547,-0.823359,-0.108607,0.982174,wave_shell
1.178139,0.540265,-0.856611,-0.036645,0.978786,wave_shell
-0.523036,-1.239844,-0.892907,0.041992,0.82905,wave_shell
-0.466701,1.30924,-0.92597,0.112579,0.57874,wave_shell
1.254843,-0.664076,-0.949584,0.160723,0.304364,wave_shell
-1.382213,-0.360142,-0.959157,0.175977,0.089786,wave_shell
0.767809,1.18668,-0.952889,0.154485,0.000588,wave_shell
0.229418,-1.358065,-0.932227,0.099934,0.064028,wave_shell
-1.04657,0.8153,-0.9015,0.022584,0.260713,wave_shell
1.266597,0.101305,-0.866848,-0.06328,0.530528,wave_shell
-0.830222,-0.892336,-0.834779,-0.142712,0.791011,wave_shell
0.009109,1.179055,-0.810749,-0.203343,0.962555,wave_shell
0.774402,-0.858564,-0.798147,-0.237648,0.992738,wave_shell
-1.146111,0.109513,-0.797901,-0.243774,0.87234,wave_shell
0.927905,0.700092,-0.808722,-0.224884,0.638158,wave_shell
-0.215453,-1.16547,-0.82784,-0.187444,0.361758,wave_shell
-0.644154,1.03012,-0.851923,-0.139094,0.127605,wave_shell
1.201812,-0.333048,-0.877895,-0.086813,0.00725,wave_shell
-1.13901,-0.58043,-0.90342,-0.035846,0.037465,wave_shell
0.457686,1.223828,-0.926974,0.010432,0.209015,wave_shell
0.49814,-1.233715,-0.947588,0.049919,0.469477,wave_shell
-1.217307,0.581154,-0.964451,0.080878,0.739262,wave_shell
1.301343,0.397165,-0.976583,0.101232,0.935939,wave_shell
-0.692981,-1.174769,-0.98277,0.108409,0.999417,wave_shell
-0.281193,1.327872,-0.981796,0.099862,0.910306,wave_shell
1.090089,-0.779027,-0.972905,0.074081,0.695835,wave_shell
-1.302309,-0.15854,-0.956315,0.031694,0.421534,wave_shell
0.829696,0.969157,-0.933572,-0.023799,0.171208,wave_shell
0.04151,-1.234804,-0.907572,-0.086014,0.021334,wave_shell
-0.837306,0.854503,-0.882198,-0.146513,0.017695,wave_shell
1.162294,-0.062747,-0.861635,-0.196309,0.1614,wave_shell
-0.883398,-0.725685,-0.849535,-0.227661,0.408542,wave_shell
0.160341,1.125817,-0.848271,-0.235654,0.683621,wave_shell
0.647485,-0.946104,-0.858469,-0.219157,0.902605,wave_shell
-1.138779,0.265446,-0.878939,-0.180911,0.998602,wave_shell
1.047526,0.589553,-0.906997,-0.126796,0.942294,wave_shell
-0.385925,-1.17818,-0.939054,-0.064536,0.750883,wave_shell
-0.526824,1.163777,-0.971298,-0.002236,0.482842,wave_shell
1.205031,-0.515289,-1.00028,0.052848,0.220044,wave_shell
-1.260254,-0.442322,-1.02328,0.09508,0.042758,wave_shell
0.637401,1.190355,-1.038441,0.120686,0.00513,wave_shell
0.334819,-1.311208,-1.04472,0.127634,0.118648,wave_shell
-1.125129,0.735796,-1.041781,0.115382,0.348637,wave_shell
1.306618,0.214176,-1.029943,0.084754,0.624851,wave_shell
-0.800079,-1.016762,-1.010233,0.038028,0.862932,wave_shell
-0.094037,1.252583,-0.984518,-0.020813,0.990172,wave_shell
0.885208,-0.831684,-0.955605,-0.0859,0.967717,wave_shell
-1.173942,0.014797,-0.927176,-0.149633,0.80243,wave_shell
0.850002,0.759192,-0.903451,-0.203395,0.544789,wave_shell
-0.111639,-1.111093,-0.888571,-0.238835,0.273473,wave_shell
-0.663606,0.888529,-0.885778,-0.249507,0.071334,wave_shell
1.098711,-0.20866,-0.896627,-0.23247,0.000092,wave_shell
-0.972684,-0.601658,-0.920431,-0.189335,0.081496,wave_shell
0.321,1.136758,-0.954182,-0.126384,0.290686,wave_shell
0.550712,-1.093851,-0.993008,-0.053575,0.563784,wave_shell
-1.184442,0.449555,-1.031114,0.017396,0.817405,wave_shell
1.208875,0.481265,-1.062986,0.075516,0.974112,wave_shell
-0.575611,-1.190721,-1.084532,0.11273,0.986067,wave_shell
-0.381715,1.27293,-1.093858,0.12544,0.849623,wave_shell
1.134553,-0.67674,-1.091459,0.114826,0.606442,wave_shell
-1.275103,-0.263526,-1.079794,0.08594,0.330768,wave_shell
0.747124,1.03474,-1.06239,0.045886,0.106761,wave_shell
0.144775,-1.239615,-1.04278,0.001708,0.002802,wave_shell
-0.923299,0.798274,-1.023626,-0.041344,0.050622,wave_shell
1.194899,0.034334,-1.006289,-0.080609,0.235617,wave_shell
-0.841695,-0.816745,-0.990988,-0.115691,0.501313,wave_shell
0.067739,1.15048,-0.977433,-0.14719,0.766605,wave_shell
0.715753,-0.880025,-0.965659,-0.175064,0.950517,wave_shell
-1.107684,0.163276,-0.956712,-0.197317,0.996917,wave_shell
0.91988,0.622971,-0.952847,-0.209639,0.891648,wave_shell
-0.257664,-1.081503,-0.957091,-0.206276,0.666845,wave_shell
-0.547066,0.983226,-0.972242,-0.181971,0.391123,wave_shell
1.093517,-0.364109,-0.999608,-0.134386,0.148633,wave_shell
-1.088546,-0.486383,-1.03792,-0.066127,0.013379,wave_shell
0.492807,1.137079,-1.082868,0.014431,0.026632,wave_shell
0.419833,-1.215116,-1.127533,0.094035,0.184343,wave_shell
-1.162317,0.629703,-1.163719,0.157149,0.438379,wave_shell
1.299812,0.325163,-1.183901,0.189662,0.711215,wave_shell
-0.735649,-1.113014,-1.18325,0.182697,0.919596,wave_shell
-0.204711,1.28821,-1.161142,0.135386,0.999941,wave_shell
0.982736,-0.781097,-1.121655,0.055689,0.927739,wave_shell
-1.193294,-0.083734,-1.072816,-0.041115,0.725026,wave_shell
0.783538,0.825854,-1.024759,-0.135968,0.453658,wave_shell
-0.019101,-1.092516,-0.987261,-0.210669,0.196432,wave_shell
-0.706671,0.79901,-0.96735,-0.252309,0.031827,wave_shell
1.057216,-0.111438,-0.967668,-0.256244,0.010056,wave_shell
-0.867856,-0.641596,-0.986064,-0.226729,0.137755,wave_shell
0.212134,1.088018,-1.016543,-0.175077,0.375962,wave_shell
0.596057,-0.97422,-1.051245,-0.115914,0.652005,wave_shell
-1.126396,0.324015,-1.082846,-0.062736,0.881674,wave_shell
1.068516,0.53144,-1.106631,-0.024131,0.994915,wave_shell
-0.433088,-1.124491,-1.12157,-0.001872,0.957189,wave_shell
-0.441939,1.126047,-1.130091,0.008588,0.780012,wave_shell
1.088758,-0.532889,-1.136645,0.01542,0.517429,wave_shell
-1.167559,-0.343918,-1.145563,0.026504,0.249534,wave_shell
0.633615,1.050571,-1.158981,0.045671,0.058034,wave_shell
0.245002,-1.215354,-1.175571,0.070465,0.001329,wave_shell
-1.010653,0.73726,-1.190588,0.092308,0.096707,wave_shell
1.245609,0.139319,-1.197298,0.099134,0.315075,wave_shell
-0.815877,-0.934406,-1.189379,0.079731,0.589833,wave_shell
-0.028829,1.20866,-1.163519,0.028376,0.837193,wave_shell
0.804326,-0.837027,-1.121327,-0.051835,0.981727,wave_shell
-1.101169,0.070228,-1.069814,-0.14823,0.979367,wave_shell
0.816474,0.657474,-1.020154,-0.240873,0.830839,wave_shell
-0.151912,-0.996859,-0.984961,-0.307478,0.581439,wave_shell
-0.553504,0.825955,-0.974805,-0.329575,0.307211,wave_shell
0.982432,-0.239132,-0.995017,-0.298099,0.091767,wave_shell
-0.925903,-0.509273,-1.043769,-0.216644,0.000787,wave_shell
0.359558,1.062527,-1.112098,-0.101271,0.062002,wave_shell
0.480873,-1.090466,-1.185973,0.02325,0.256744,wave_shell
-1.145693,0.503193,-1.249866,0.129773,0.525638,wave_shell
1.218985,0.414525,-1.290835,0.195906,0.786713,wave_shell
-0.621824,-1.134525,-1.301912,0.209843,0.960386,wave_shell
-0.302437,1.234516,-1.283808,0.173182,0.993723,wave_shell
1.020659,-0.681785,-1.244404,0.099892,0.87657,wave_shell
-1.161798,-0.178816,-1.196191,0.011763,0.644642,wave_shell
0.706338,0.879832,-1.152453,-0.068259,0.368633,wave_shell
0.071364,-1.093375,-1.123362,-0.122781,0.132666,wave_shell
-0.781104,0.748356,-1.113197,-0.144656,0.008652,wave_shell
1.083584,-0.024233,-1.11955,-0.138224,0.03438,wave_shell
-0.823344,-0.721065,-1.134733,-0.116777,0.202001,wave_shell
0.121082,1.09733,-1.14891,-0.097138,0.460428,wave_shell
0.652342,-0.891457,-1.153905,-0.093164,0.73091,wave_shell
-1.07211,0.214466,-1.146389,-0.110372,0.931026,wave_shell
0.918082,0.555573,-1.129377,-0.143534,0.999807,wave_shell
-0.295776,-1.009662,-1.111433,-0.178113,0.916303,wave_shell
-0.459015,0.934302,-1.103814,-0.195184,0.705963,wave_shell
0.976961,-0.381751,-1.116406,-0.178294,0.432878,wave_shell
-1.007222,-0.389644,-1.153796,-0.119998,0.180246,wave_shell
0.502132,1.013369,-1.212824,-0.025855,0.025028,wave_shell
0.331075,-1.144527,-1.282517,0.085622,0.014503,wave_shell
-1.064067,0.648855,-1.346617,0.187303,0.151868,wave_shell
1.255774,0.246781,-1.388031,0.250922,0.395273,wave_shell
-0.75963,-1.03072,-1.393936,0.255523,0.670573,wave_shell
-0.132293,1.237409,-1.359933,0.194247,0.893915,wave_shell
0.883404,-0.778972,-1.291953,0.077297,0.997278,wave_shell
-1.094343,-0.020762,-1.205176,-0.070012,0.94919,wave_shell
0.734221,0.698679,-1.120203,-0.21371,0.764305,wave_shell
-0.065307,-0.95095,-1.057515,-0.320318,0.498934,wave_shell
-0.57759,0.724479,-1.031855,-0.366026,0.233893,wave_shell
0.926244,-0.145778,-1.048191,-0.343147,0.049888,wave_shell
-0.817343,-0.541974,-1.1005,-0.261919,0.002943,wave_shell
0.251376,1.011242,-1.173754,-0.147093,0.107343,wave_shell
0.527412,-0.970059,-1.248501,-0.030356,0.331294,wave_shell
-1.088643,0.374324,-1.306653,0.059084,0.606603,wave_shell
1.07575,0.468129,-1.336704,0.102874,0.849453,wave_shell
-0.475212,-1.067806,-1.336765,0.098276,0.985914,wave_shell
-0.363318,1.085749,-1.314499,0.057897,0.974452,wave_shell
0.974359,-0.540236,-1.284019,0.004548,0.818565,wave_shell
-1.059688,-0.254133,-1.260753,-0.037052,0.565713,wave_shell
0.605079,0.89633,-1.255972,-0.049021,0.292865,wave_shell
0.160809,-1.079812,-1.27278,-0.026617,0.083067,wave_shell
-0.866043,0.702243,-1.304902,0.019983,0.000166,wave_shell
1.137418,0.068668,-1.338731,0.069084,0.069385,wave_shell
-0.800638,-0.827555,-1.358024,0.095014,0.269649,wave_shell
0.031049,1.139613,-1.349743,0.077375,0.540005,wave_shell
0.721642,-0.832158,-1.309142,0.008977,0.798183,wave_shell
-1.034389,0.119247,-1.242344,-0.100242,0.965624,wave_shell
0.788027,0.570773,-1.165456,-0.224799,0.991388,wave_shell
-0.183872,-0.896416,-1.100316,-0.330469,0.867645,wave_shell
-0.454402,0.759235,-1.068081,-0.384376,0.632054,wave_shell
0.856105,-0.255334,-1.082598,-0.365304,0.356294,wave_shell
-0.847231,-0.411119,-1.145631,-0.27097,0.124256,wave_shell
0.375808,0.948081,-1.245539,-0.119894,0.006523,wave_shell
0.395129,-1.036398,-1.359927,0.052941,0.038898,wave_shell
-1.06141,0.532402,-1.461623,0.205466,0.211522,wave_shell
1.188119,0.337412,-1.526243,0.300262,0.471883,wave_shell
-0.651063,-1.056064,-1.539103,0.315121,0.740789,wave_shell
-0.226372,1.182378,-1.499366,0.249263,0.93646,wave_shell
0.911003,-0.678282,-1.420164,0.123285,0.999399,wave_shell
-1.049742,-0.107053,-1.324609,-0.027145,0.910475,wave_shell
0.653741,0.734133,-1.238903,-0.161943,0.696739,wave_shell
0.013193,-0.936164,-1.184647,-0.248354,0.423189,wave_shell
-0.633106,0.671845,-1.172698,-0.270199,0.172999,wave_shell
0.938717,-0.06907,-1.200461,-0.231808,0.022231,wave_shell
-0.768363,-0.60647,-1.253414,-0.155501,0.016713,wave_shell
0.163379,1.006095,-1.310363,-0.073478,0.15811,wave_shell
0.574055,-0.874962,-1.35071,-0.016782,0.403429,wave_shell
-1.018262,0.258402,-1.361398,-0.004872,0.678096,wave_shell
0.908061,0.48798,-1.341281,-0.039191,0.898625,wave_shell
-0.328539,-0.940541,-1.301476,-0.102827,0.997997,wave_shell
-0.37948,0.883797,-1.261542,-0.166398,0.94602,wave_shell
0.860231,-0.387872,-1.242686,-0.198305,0.758503,wave_shell
-0.905263,-0.29802,-1.260178,-0.176029,0.492439,wave_shell
0.485431,0.86553,-1.317475,-0.094771,0.228679,wave_shell
0.240633,-1.025425,-1.404035,0.029502,0.047364,wave_shell
-0.924377,0.630599,-1.497698,0.163775,0.003575,wave_shell
1.157074,0.166549,-1.571026,0.267514,0.110602,wave_shell
-0.75115,-0.917175,-1.599736,0.30515,0.33592,wave_shell
-0.064209,1.157383,-1.570595,0.257638,0.611075,wave_shell
0.781421,-0.763419,-1.486274,0.129402,0.852482,wave_shell
-0.999049,0.032097,-1.365516,-0.051649,0.986823,wave_shell
0.684923,0.588131,-1.238394,-0.241276,0.973306,wave_shell
-0.098619,-0.820262,-1.137988,-0.391212,0.816049,wave_shell
-0.459545,0.641021,-1.09092,-0.46296,0.56282,wave_shell
0.781834,-0.164348,-1.109615,-0.438944,0.290523,wave_shell
-0.733439,-0.434118,-1.188665,-0.327564,0.081838,wave_shell
0.270971,0.892612,-1.306441,-0.160617,0.000121,wave_shell
0.439894,-0.917904,-1.431499,0.016187,0.070169,wave_shell
-1.006385,0.40461,-1.53186,0.156724,0.270702,wave_shell
1.045759,0.392866,-1.584321,0.227843,0.540834,wave_shell
-0.502538,-0.989795,-1.580956,0.218579,0.798564,wave_shell
-0.287377,1.031043,-1.530837,0.142391,0.965666,wave_shell
0.86058,-0.536359,-1.456463,0.03183,0.991434,wave_shell
-0.94468,-0.176091,-1.386082,-0.072607,0.868062,wave_shell
0.557858,0.74168,-1.344347,-0.135852,0.633002,wave_shell
0.089265,-0.919756,-1.344304,-0.139606,0.357593,wave_shell
-0.704005,0.633097,-1.383269,-0.088015,0.125401,wave_shell
0.984059,0.009066,-1.443944,-0.00589,0.006867,wave_shell
-0.74442,-0.694672,-1.500419,0.069984,0.03794,wave_shell
0.080739,1.028718,-1.527158,0.103634,0.209179,wave_shell
0.624701,-0.799449,-1.508062,0.072642,0.468626,wave_shell
-0.953093,0.159548,-1.442631,-0.023325,0.737581,wave_shell
0.753609,0.489195,-1.347132,-0.161087,0.934471,wave_shell
-0.208131,-0.8037,-1.250246,-0.300269,0.999597,wave_shell
-0.367306,0.691574,-1.184419,-0.395536,0.913222,wave_shell
0.729272,-0.25874,-1.175579,-0.410992,0.701555,wave_shell
-0.744895,-0.315545,-1.234425,-0.332197,0.428785,wave_shell
0.36654,0.80245,-1.352129,-0.17195,0.177615,wave_shell
0.300545,-0.928153,-1.501927,0.032188,0.024183,wave_shell
-0.92601,0.525306,-1.646301,0.228054,0.014989,wave_shell
1.096629,0.251704,-1.747661,0.363777,0.152801,wave_shell
-0.647264,-0.938935,-1.779335,0.402926,0.395835,wave_shell
-0.15224,1.095536,-1.73351,0.335291,0.670428,wave_shell
0.794675,-0.657328,-1.623648,0.179957,0.893366,wave_shell
-0.934997,-0.047297,-1.480591,-0.020303,0.997106,wave_shell
0.593909,0.60201,-1.343506,-0.21165,0.95023,wave_shell
-0.028932,-0.781681,-1.248386,-0.344971,0.766959,wave_shell
-0.491951,0.578602,-1.217641,-0.390039,0.502827,wave_shell
0.7725,-0.096702,-1.253939,-0.343711,0.237849,wave_shell
-0.67548,-0.479277,-1.340165,-0.229742,0.05228,wave_shell
0.18716,0.869268,-1.445455,-0.090346,0.002308,wave_shell
0.47491,-0.811361,-1.535376,0.02774,0.10305,wave_shell
-0.921815,0.284754,-1.583013,0.088278,0.32398,wave_shell
0.864944,0.409337,-1.577444,0.076857,0.598195,wave_shell
-0.348071,-0.853699,-1.526927,0.004984,0.84267,wave_shell
-0.303661,0.820442,-1.455771,-0.094351,0.983406,wave_shell
0.742596,-0.381598,-1.395916,-0.178172,0.977817,wave_shell
-0.790026,-0.216052,-1.375907,-0.208354,0.827616,wave_shell
0.445556,0.70718,-1.410847,-0.165011,0.578277,wave_shell
0.157465,-0.868247,-1.496612,-0.054042,0.305263,wave_shell
-0.752347,0.571649,-1.6103,0.093698,0.091181,wave_shell
0.998365,0.091981,-1.716922,0.231515,0.000792,wave_shell
-0.695535,-0.765888,-1.780313,0.311494,0.06142,wave_shell
-0.004449,1.026407,-1.774896,0.300077,0.254706,wave_shell
0.661818,-0.716187,-1.694526,0.189638,0.52217,wave_shell
-0.887713,0.074031,-1.555561,0.002288,0.782917,wave_shell
0.627837,0.485686,-1.392991,-0.215479,0.958103,wave_shell
-0.120493,-0.698838,-1.250679,-0.405838,0.994772,wave_shell
-0.356277,0.554756,-1.168587,-0.516493,0.88186,wave_shell
0.635499,-0.167885,-1.170875,-0.516223,0.653522,wave_shell
-0.622435,-0.326702,-1.258533,-0.404321,0.378793,wave_shell
